City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Long Xuyen,VN,2022-01-24 21:52:22,10.3833,105.4167,73.35,94,78,5.5
297,Makushino,RU,2022-01-24 21:52:23,55.2103,67.2442,7.59,91,100,8.81
298,Pimenta Bueno,BR,2022-01-24 21:52:23,-11.6725,-61.1936,80.04,87,99,1.19
299,Samarai,PG,2022-01-24 21:52:23,-10.6167,150.6667,84.15,74,100,13.42
300,Ola,RU,2022-01-24 21:52:24,59.5833,151.2833,-19.08,89,65,7.34
301,Inhambane,MZ,2022-01-24 21:52:24,-23.865,35.3833,77.22,86,87,14.43
302,Chililabombwe,ZM,2022-01-24 21:52:24,-12.3648,27.8229,61.56,95,100,3.36
303,Requena,ES,2022-01-24 21:52:25,39.4883,-1.1004,44.01,95,44,4.63
304,Flinders,AU,2022-01-24 21:52:25,-34.5833,150.8552,74.05,79,100,5.99
305,Linqiong,CN,2022-01-24 21:52:26,30.4159,103.4609,46.22,87,100,4.65
306,Cairns,AU,2022-01-24 21:52:26,-16.9167,145.7667,80.06,92,75,0.0
307,Vostok,RU,2022-01-24 21:52:26,46.4856,135.8833,-13.2,99,62,4.43
308,Baykit,RU,2022-01-24 21:52:27,61.67,96.37,-10.98,100,96,1.7
309,Mwingi,KE,2022-01-24 21:52:27,-0.9344,38.0601,66.76,61,86,3.4
310,Gamba,GA,2022-01-24 21:52:27,-2.65,10.0,76.41,88,18,3.38
311,Vredendal,ZA,2022-01-24 21:52:28,-31.6683,18.5012,69.82,74,0,3.69
312,Roma,US,2022-01-24 21:52:28,43.2128,-75.4557,22.37,57,100,4.61
313,Chapais,CA,2022-01-24 21:52:28,49.7834,-74.8492,-2.42,96,100,4.21
314,Ust-Nera,RU,2022-01-24 21:52:28,64.5667,143.2,-28.95,98,100,3.09
315,Bousso,TD,2022-01-24 21:52:29,10.4795,16.7117,73.18,16,4,7.67
316,Chegutu,ZW,2022-01-24 21:52:29,-18.1302,30.1407,64.09,86,99,8.86
317,Asau,RO,2022-01-24 21:52:29,46.4333,26.4,21.96,76,46,4.36
318,Bajil,YE,2022-01-24 21:52:30,15.0584,43.2851,76.48,75,47,4.72
319,La Romana,DO,2022-01-24 21:52:30,18.4273,-68.9728,82.76,74,40,6.91
320,Paraiso,CR,2022-01-24 21:52:30,9.8383,-83.8656,79.16,52,21,4.85
321,Tual,ID,2022-01-24 21:52:31,-5.6667,132.75,82.9,80,93,14.92
322,Grand Gaube,MU,2022-01-24 21:53:31,-20.0064,57.6608,77.4,72,26,5.01
323,Northam,GB,2022-01-24 21:53:31,51.0333,-4.2167,42.48,88,97,6.76
324,Shahr-E Babak,IR,2022-01-24 21:53:32,30.1165,55.1186,39.7,40,0,0.76
325,Heers,BE,2022-01-24 21:53:32,50.75,5.3,35.38,98,0,1.14
326,Sabha,LY,2022-01-24 21:53:32,27.0377,14.4283,48.67,44,1,5.48
327,Fostoria,US,2022-01-24 21:53:32,41.157,-83.4169,30.16,90,100,3.0
328,Doka,SD,2022-01-24 21:53:33,13.5167,35.7667,76.05,33,2,11.03
329,Gayeri,BF,2022-01-24 21:53:33,12.6497,0.4931,70.68,12,1,9.69
330,Deer Lake,CA,2022-01-24 21:53:33,49.1667,-57.4316,26.46,93,100,0.0
331,Makakilo City,US,2022-01-24 21:53:34,21.3469,-158.0858,76.57,54,0,9.22
332,Townsville,AU,2022-01-24 21:53:34,-19.25,146.8,83.28,70,75,11.5
333,Najran,SA,2022-01-24 21:53:34,17.4924,44.1277,57.85,36,0,1.63
334,Akyab,MM,2022-01-24 21:53:35,20.15,92.9,70.48,73,73,4.88
335,Alice Springs,AU,2022-01-24 21:53:35,-23.7,133.8833,78.35,73,29,8.05
336,Yulara,AU,2022-01-24 21:53:35,-25.2406,130.9889,75.04,53,0,9.22
337,Hirara,JP,2022-01-24 21:53:36,24.8,125.2833,66.47,82,75,6.91
338,Tsogni,GA,2022-01-24 21:53:36,-2.7942,10.0988,75.58,89,22,3.44
339,Solikamsk,RU,2022-01-24 21:53:36,59.6196,56.7729,14.77,89,100,10.07
340,Laguna,US,2022-01-24 21:53:37,38.421,-121.4238,66.04,56,0,1.99
341,Kulhudhuffushi,MV,2022-01-24 21:53:37,6.6221,73.07,80.28,61,97,8.75
342,Hofn,IS,2022-01-24 21:53:37,64.2539,-15.2082,34.25,62,100,6.11
343,Linz,AT,2022-01-24 21:53:37,48.3064,14.2861,36.93,93,75,1.01
344,Ransang,PH,2022-01-24 21:53:38,8.9603,117.5828,78.21,88,81,7.54
345,Pakenham,AU,2022-01-24 21:53:38,-38.0667,145.4833,81.95,72,99,1.99
346,Naze,JP,2022-01-24 21:53:39,28.3667,129.4833,58.12,81,99,16.26
347,Havoysund,NO,2022-01-24 21:53:39,70.9963,24.6622,30.43,80,100,39.57
348,Rosarito,MX,2022-01-24 21:53:39,32.3333,-117.0333,73.63,51,0,7.29
349,Aiken,US,2022-01-24 21:53:40,33.5835,-81.5998,58.91,32,0,8.05
350,Aranjuez,ES,2022-01-24 21:53:40,40.0311,-3.6025,48.51,71,5,8.41
351,Raudeberg,NO,2022-01-24 21:53:40,61.9875,5.1352,40.19,80,100,5.01
352,La Macarena,CO,2022-01-24 21:53:41,2.1837,-73.7849,91.96,37,100,4.23
353,Vestmannaeyjar,IS,2022-01-24 21:53:41,63.4427,-20.2734,41.77,90,100,31.5
354,Tessalit,ML,2022-01-24 21:53:41,20.1986,1.0114,63.19,17,44,10.65
355,Kalmunai,LK,2022-01-24 21:53:42,7.4167,81.8167,72.46,76,90,2.28
356,Yankton,US,2022-01-24 21:53:42,42.8711,-97.3973,20.12,58,0,12.66
357,Carballo,ES,2022-01-24 21:53:42,43.213,-8.691,47.68,85,1,2.73
358,Maragogi,BR,2022-01-24 21:53:43,-9.0122,-35.2225,80.06,71,98,11.39
359,Yumen,CN,2022-01-24 21:53:43,40.2833,97.2,16.36,59,78,2.98
360,Kudahuvadhoo,MV,2022-01-24 21:53:43,2.6708,72.8944,80.31,65,86,10.36
361,Bandar,ID,2022-01-24 21:53:43,2.05,99.75,71.22,96,91,2.24
362,Alofi,NU,2022-01-24 21:50:14,-19.0595,-169.9187,84.09,74,40,8.05
363,Jiayuguan,CN,2022-01-24 21:53:44,39.8167,98.3,16.95,60,39,3.33
364,Russell,US,2022-01-24 21:53:44,32.3502,-85.1999,60.08,33,0,0.0
365,Saint Anthony,US,2022-01-24 21:53:44,45.0205,-93.218,11.8,62,0,4.0
366,Tungor,RU,2022-01-24 21:53:45,53.3808,142.9564,-7.67,96,26,10.87
367,Jalu,LY,2022-01-24 21:53:45,29.0331,21.5482,50.83,65,13,7.96
368,Evensk,RU,2022-01-24 21:53:45,61.95,159.2333,-8.82,85,98,5.39
369,Glencoe,ZA,2022-01-24 21:53:46,-28.1783,30.147,59.58,85,51,1.68
370,Bandarbeyla,SO,2022-01-24 21:53:46,9.4942,50.8122,74.01,67,3,23.06
371,Marawi,PH,2022-01-24 21:53:46,7.9986,124.2928,65.64,98,100,0.34
372,Bosaso,SO,2022-01-24 21:54:47,11.2842,49.1816,71.56,74,29,4.0
373,High Level,CA,2022-01-24 21:54:47,58.5169,-117.136,5.11,78,100,8.05
374,Camopi,GF,2022-01-24 21:54:47,3.1655,-52.3158,72.63,98,48,3.09
375,Sioux Lookout,CA,2022-01-24 21:53:06,50.1001,-91.917,-7.22,70,40,9.22
376,Aripuana,BR,2022-01-24 21:54:48,-9.1667,-60.6333,78.84,91,71,1.52
377,Kloulklubed,PW,2022-01-24 21:54:48,7.0419,134.2556,83.05,79,81,17.74
378,Pankrushikha,RU,2022-01-24 21:54:48,53.8319,80.3406,-9.99,100,100,3.76
379,Emilio Carranza,MX,2022-01-24 21:54:49,19.9711,-96.6114,76.66,74,21,13.87
380,Srednekolymsk,RU,2022-01-24 21:54:49,67.45,153.6833,-28.98,99,98,6.89
381,Shubarshi,KZ,2022-01-24 21:54:49,48.5872,57.1869,-0.09,99,26,6.76
382,Santa Fe,AR,2022-01-24 21:54:50,-31.6333,-60.7,83.01,79,100,1.99
383,Namibe,AO,2022-01-24 21:54:50,-15.1961,12.1522,76.77,79,42,3.96
384,Carndonagh,IE,2022-01-24 21:54:50,55.25,-7.2667,39.9,95,8,6.42
385,San Pedro,PH,2022-01-24 21:54:51,14.35,121.0167,76.35,80,20,2.3
386,Bathsheba,BB,2022-01-24 21:54:51,13.2167,-59.5167,81.21,57,20,17.27
387,Pangnirtung,CA,2022-01-24 21:54:51,66.1451,-65.7125,10.4,85,100,8.05
388,Brainerd,US,2022-01-24 21:53:39,46.358,-94.2008,8.26,80,60,10.96
389,Tucuma,BR,2022-01-24 21:54:52,-0.1833,-50.05,75.47,87,100,6.8
390,Naryan-Mar,RU,2022-01-24 21:54:52,67.6713,53.087,26.85,93,100,22.66
391,Khanewal,PK,2022-01-24 21:54:52,30.3,71.9333,48.02,64,0,5.17
392,Pingdu,CN,2022-01-24 21:54:53,36.7844,119.9464,27.84,73,94,2.53
393,Bubaque,GW,2022-01-24 21:54:53,11.2833,-15.8333,79.57,63,75,11.34
394,Berlevag,NO,2022-01-24 21:54:53,70.8578,29.0864,26.55,93,75,37.98
395,Porto San Giorgio,IT,2022-01-24 21:54:54,43.1827,13.7934,43.86,54,43,4.54
396,Sulangan,PH,2022-01-24 21:54:54,11.1373,123.7228,77.68,91,100,20.56
397,Hit,IQ,2022-01-24 21:54:54,33.6416,42.8251,51.82,41,20,6.58
398,Nieuwpoort,BE,2022-01-24 21:54:55,51.1244,2.7735,36.01,93,20,3.44
399,Ancud,CL,2022-01-24 21:54:55,-41.8697,-73.8203,65.73,73,59,6.69
400,San Cristobal,VE,2022-01-24 21:54:55,7.7669,-72.225,78.98,50,45,1.39
401,Acajutla,SV,2022-01-24 21:54:56,13.5928,-89.8275,90.81,60,0,6.22
402,Verkhoyansk,RU,2022-01-24 21:54:56,67.5447,133.385,-25.94,100,97,2.15
403,Kushima,JP,2022-01-24 21:54:56,31.4583,131.2333,47.71,89,97,5.28
404,Namatanai,PG,2022-01-24 21:54:57,-3.6667,152.4333,81.63,78,80,2.24
405,Beringovskiy,RU,2022-01-24 21:54:57,63.05,179.3167,-21.39,90,11,6.96
406,Malkangiri,IN,2022-01-24 21:54:57,18.35,81.9,63.01,66,6,2.37
407,Lubango,AO,2022-01-24 21:54:58,-14.9172,13.4925,63.28,79,89,3.6
408,Caucaia,BR,2022-01-24 21:54:58,-3.7361,-38.6531,82.35,73,0,5.75
409,Ishim,RU,2022-01-24 21:54:58,56.1128,69.4902,8.87,92,100,9.69
410,Glyadyanskoye,RU,2022-01-24 21:54:59,54.9075,65.0883,7.86,90,100,8.21
411,Guilford,US,2022-01-24 21:54:59,36.0668,-79.7998,50.9,49,27,6.24
412,Riyadh,SA,2022-01-24 21:51:57,24.6877,46.7219,59.14,32,0,5.82
413,Yakima,US,2022-01-24 21:54:59,46.4665,-120.6678,32.85,88,53,2.98
414,Muravlenko,RU,2022-01-24 21:55:00,63.7898,74.523,-3.37,100,97,9.48
415,Taikang,CN,2022-01-24 21:55:00,46.8333,124.4167,2.95,95,100,3.62
416,Te Anau,NZ,2022-01-24 21:55:00,-45.4167,167.7167,61.07,63,62,1.61
417,Eureka,US,2022-01-24 21:55:01,40.8021,-124.1637,63.12,58,52,1.01
418,Rio Gallegos,AR,2022-01-24 21:56:01,-51.6226,-69.2181,68.05,24,40,42.57
419,Tamandare,BR,2022-01-24 21:56:01,-8.7597,-35.1047,80.24,72,93,10.49
420,State College,US,2022-01-24 21:55:47,40.7934,-77.86,31.41,73,100,1.01
421,Sisimiut,GL,2022-01-24 21:56:02,66.9395,-53.6735,20.98,68,100,12.12
422,Songjianghe,CN,2022-01-24 21:56:02,42.1859,127.479,4.59,95,26,3.62
423,Cap Malheureux,MU,2022-01-24 21:56:03,-19.9842,57.6142,77.49,71,21,5.01
424,Louis Trichardt,ZA,2022-01-24 21:56:03,-23.0439,29.9032,66.65,77,100,8.86
425,New Baltimore,US,2022-01-24 21:54:37,42.6811,-82.7369,25.07,95,100,0.0
426,Bambey,SN,2022-01-24 21:56:03,14.6955,-16.4493,86.05,9,100,14.12
427,Oudtshoorn,ZA,2022-01-24 21:56:04,-33.5907,22.2014,66.56,73,46,5.32
428,Komsomolskiy,UZ,2022-01-24 21:56:04,40.4272,71.7189,31.42,80,100,6.91
429,Novobiryusinskiy,RU,2022-01-24 21:56:04,56.9578,97.7076,4.66,97,100,3.4
430,Rincon,US,2022-01-24 21:52:09,32.296,-81.2354,62.56,33,40,12.66
431,Deputatskiy,RU,2022-01-24 21:56:05,69.3,139.9,-14.91,96,100,4.32
432,Stromness,GB,2022-01-24 21:56:05,58.965,-3.296,43.05,80,100,8.99
433,Masallatah,LY,2022-01-24 21:56:06,32.6167,14.0,50.79,63,6,11.45
434,Ranau,MY,2022-01-24 21:56:06,5.9538,116.6641,68.65,94,81,0.89
435,Bulls,NZ,2022-01-24 21:56:06,-40.1667,175.3833,72.77,82,100,2.48
436,Passo Fundo,BR,2022-01-24 21:56:06,-28.2628,-52.4067,77.45,72,75,3.15
437,Manitouwadge,CA,2022-01-24 21:51:42,49.1215,-85.8403,-1.48,87,100,7.02
438,Lahij,YE,2022-01-24 21:56:07,13.1667,44.5833,69.15,79,72,4.54
439,Floresta,BR,2022-01-24 21:56:07,-8.6011,-38.5686,73.4,81,90,11.32
440,Balykshi,KZ,2022-01-24 21:56:08,47.0667,51.8667,12.2,85,0,22.37
441,Mangrol,IN,2022-01-24 21:56:08,21.1167,70.1167,59.7,55,0,7.74
442,Cabo Rojo,PR,2022-01-24 21:56:08,18.0866,-67.1457,80.67,71,3,4.0
443,Port Angeles,US,2022-01-24 21:54:52,48.1181,-123.4307,46.08,86,0,5.75
444,Mount Gambier,AU,2022-01-24 21:56:09,-37.8333,140.7667,73.31,56,49,6.91
445,Ejigbo,NG,2022-01-24 21:56:09,7.9,4.3167,76.93,21,1,2.3
446,Trstenik,RS,2022-01-24 21:51:22,43.6169,21.0025,10.81,92,30,4.32
447,Contamana,PE,2022-01-24 21:56:09,-7.3333,-75.0167,85.44,61,100,3.67
448,Nago,JP,2022-01-24 21:56:10,26.5881,127.9761,64.56,77,53,10.33
449,San Antonio,US,2022-01-24 21:52:54,29.4241,-98.4936,62.11,87,75,3.44
450,Gouyave,GD,2022-01-24 21:56:10,12.1646,-61.7296,81.37,65,20,24.16
451,Vila Velha,BR,2022-01-24 21:56:11,-20.3297,-40.2925,80.55,82,20,1.99
452,Nioki,CD,2022-01-24 21:56:11,-2.7167,17.6833,74.84,86,100,4.09
453,Pasni,PK,2022-01-24 21:56:11,25.2631,63.471,63.82,30,0,14.45
454,Payo,ID,2022-01-24 21:56:12,-3.7508,103.6372,72.03,98,100,2.3
455,Kwekwe,ZW,2022-01-24 21:56:12,-18.9281,29.8149,63.52,85,99,10.0
456,Saint-Joseph,RE,2022-01-24 21:56:12,-21.3667,55.6167,75.58,69,34,16.42
457,Katsuura,JP,2022-01-24 21:56:13,35.1333,140.3,39.31,63,94,10.07
458,Talara,PE,2022-01-24 21:56:13,-4.5772,-81.2719,79.56,61,0,17.83
459,Port Macquarie,AU,2022-01-24 21:53:10,-31.4333,152.9167,77.9,69,90,1.7
460,Onda,ES,2022-01-24 21:57:14,39.9667,-0.25,50.16,81,33,5.77
461,Hualmay,PE,2022-01-24 21:57:14,-11.0964,-77.6139,74.95,77,60,12.33
462,Victor Harbor,AU,2022-01-24 21:57:14,-35.5667,138.6167,82.47,89,70,7.25
463,Taut,RO,2022-01-24 21:57:15,46.2833,21.9167,13.59,94,11,1.81
464,Sechura,PE,2022-01-24 21:57:15,-5.5569,-80.8222,80.35,59,99,18.48
465,Merauke,ID,2022-01-24 21:55:05,-8.4667,140.3333,78.78,89,100,9.06
466,Kaka,TM,2022-01-24 21:57:16,37.3482,59.6143,38.98,42,0,3.94
467,Muros,ES,2022-01-24 21:57:16,42.7762,-9.0603,48.24,93,0,5.75
468,Lethem,GY,2022-01-24 21:57:16,3.3803,-59.7968,86.36,50,79,11.9
469,Yinchuan,CN,2022-01-24 21:57:17,38.4681,106.2731,23.32,49,3,5.26
470,Paamiut,GL,2022-01-24 21:57:17,61.994,-49.6678,24.66,94,100,8.12
471,Dharchula,IN,2022-01-24 21:57:17,29.85,80.5333,37.13,70,60,8.9
472,Waipawa,NZ,2022-01-24 21:57:18,-41.4122,175.5153,68.63,62,78,5.01
473,Ballater,GB,2022-01-24 21:57:18,57.0493,-3.0402,42.01,90,97,4.99
474,Ritchie,ZA,2022-01-24 21:57:18,-29.038,24.6028,67.21,31,35,2.59
475,Shchors,UA,2022-01-24 21:57:19,51.8186,31.945,5.95,98,66,6.13
476,Turukhansk,RU,2022-01-24 21:57:19,65.8167,87.9833,-18.54,99,91,5.17
477,Santa Rosa,PH,2022-01-24 21:57:19,14.3122,121.1114,77.11,78,96,6.76
478,Poum,NC,2022-01-24 21:57:20,-20.2333,164.0167,79.65,71,3,12.15
479,Lata,PT,2022-01-24 21:57:20,40.1629,-8.3327,49.82,82,1,3.11
480,Pali,IN,2022-01-24 21:57:20,25.7667,73.3333,52.68,53,0,6.96
481,Karratha,AU,2022-01-24 21:57:21,-20.7377,116.8463,82.54,78,34,9.35
482,Pontalina,BR,2022-01-24 21:57:21,-17.525,-49.4472,78.22,64,25,4.43
483,Constantine,DZ,2022-01-24 21:56:19,36.365,6.6147,42.21,70,0,0.0
484,Nizhniy Odes,RU,2022-01-24 21:57:21,63.6445,54.856,18.81,95,100,9.82
485,Polunochnoye,RU,2022-01-24 21:57:22,60.8697,60.4153,13.69,92,100,5.01
486,Fairbanks,US,2022-01-24 21:53:23,64.8378,-147.7164,41.34,65,40,6.91
487,Santa Cruz,BO,2022-01-24 21:57:22,-17.8,-63.1667,93.25,46,40,13.8
488,Tommot,RU,2022-01-24 21:57:23,58.9564,126.2925,-1.12,99,98,2.55
489,Nyuksenitsa,RU,2022-01-24 21:57:23,60.4128,44.2397,17.85,82,88,13.13
490,Yuzhnouralsk,RU,2022-01-24 21:57:23,54.4418,61.2536,7.25,92,100,1.92
491,Ilulissat,GL,2022-01-24 21:57:24,69.2167,-51.1,18.09,76,100,7.11
492,Tieli,CN,2022-01-24 21:57:24,46.95,128.05,-3.46,98,100,1.61
493,Kavaratti,IN,2022-01-24 21:57:24,10.5669,72.642,77.31,63,99,12.95
494,Ponta Delgada,PT,2022-01-24 21:57:25,37.7333,-25.6667,59.5,77,40,6.91
495,Kupang,ID,2022-01-24 21:57:25,-10.1667,123.5833,81.18,89,75,5.75
496,Yoichi,JP,2022-01-24 21:57:25,43.2039,140.7703,24.24,79,99,5.08
497,Disna,BY,2022-01-24 21:57:26,55.568,28.1971,24.22,95,100,10.4
498,Dillon,US,2022-01-24 21:57:26,34.4166,-79.3712,55.29,63,0,3.44
499,Nurota,UZ,2022-01-24 21:57:26,40.5614,65.6886,26.69,78,25,4.59
500,Iqaluit,CA,2022-01-24 21:57:27,63.7506,-68.5145,-20.47,76,75,3.44
501,Arcata,US,2022-01-24 21:57:27,40.8665,-124.0828,63.12,57,47,1.01
502,Lorengau,PG,2022-01-24 21:57:27,-2.0226,147.2712,84.11,74,55,7.18
503,Malinyi,TZ,2022-01-24 21:57:28,-8.9333,36.1333,70.56,98,100,0.27
504,Tecoanapa,MX,2022-01-24 21:58:28,16.5167,-98.75,83.84,54,0,9.19
505,Tiznit,MA,2022-01-24 21:58:28,29.5833,-9.5,52.81,93,35,3.02
506,Kodinsk,RU,2022-01-24 21:58:29,58.6881,99.1844,0.1,99,97,2.19
507,Linfen,CN,2022-01-24 21:58:29,36.0889,111.5189,32.94,86,13,2.37
508,Trinidad,BO,2022-01-24 21:58:29,-14.8333,-64.9,82.38,94,75,9.22
509,Pokhara,NP,2022-01-24 21:58:30,28.2333,83.9833,48.61,53,73,5.79
510,Nchelenge,ZM,2022-01-24 21:58:30,-9.3451,28.734,69.04,85,100,0.49
511,Vangaindrano,MG,2022-01-24 21:58:30,-23.35,47.6,74.08,80,100,8.9
512,Formosa,AR,2022-01-24 21:58:31,-26.1775,-58.1781,96.78,44,71,8.05
513,Cabedelo,BR,2022-01-24 21:58:31,-6.9811,-34.8339,83.07,71,50,10.98
514,Lakes Entrance,AU,2022-01-24 21:58:31,-37.8811,147.981,65.16,66,100,0.58
515,Valparaiso,CL,2022-01-24 21:58:32,-33.0393,-71.6273,77.23,45,0,16.11
516,Sorland,NO,2022-01-24 21:58:32,67.667,12.6934,28.47,64,100,27.74
517,Homer,US,2022-01-24 21:58:32,59.6425,-151.5483,42.04,91,99,9.15
518,Aktau,KZ,2022-01-24 21:58:33,43.65,51.2,34.38,69,1,21.39
519,Nelspruit,ZA,2022-01-24 21:58:33,-25.4745,30.9703,69.84,94,39,5.75
520,Marsh Harbour,BS,2022-01-24 21:58:33,26.5412,-77.0636,67.96,74,73,14.25
521,Camacha,PT,2022-01-24 21:58:34,33.0833,-16.3333,59.76,63,75,14.97
522,Tondano,ID,2022-01-24 21:58:34,1.3038,124.9112,68.09,92,66,2.04
523,Hereford,GB,2022-01-24 21:58:34,52.0568,-2.7148,40.01,87,85,1.28
524,Dwarka,IN,2022-01-24 21:58:35,22.2394,68.9678,64.35,50,0,8.12
525,Fuerte Olimpo,PY,2022-01-24 21:58:35,-21.0415,-57.8738,89.73,49,100,4.65
526,Shubarkuduk,KZ,2022-01-24 21:58:35,49.1447,56.4872,1.71,97,36,7.29
527,Benguela,AO,2022-01-24 21:58:36,-12.5763,13.4055,77.2,80,20,5.99
528,Iwaki,JP,2022-01-24 21:58:36,37.05,140.8833,30.81,67,36,4.34
529,Los Llanos De Aridane,ES,2022-01-24 21:56:40,28.6585,-17.9182,60.55,76,20,3.0
530,Imeni Poliny Osipenko,RU,2022-01-24 21:58:36,52.4201,136.4853,-25.26,100,98,2.46
531,Souillac,MU,2022-01-24 21:58:37,-20.5167,57.5167,77.38,69,40,16.11
532,Atocha,BO,2022-01-24 21:58:37,-20.9333,-66.2333,45.66,92,100,9.31
533,Coquimbo,CL,2022-01-24 21:58:38,-29.9533,-71.3436,69.53,64,0,12.66
534,Tokur,RU,2022-01-24 21:58:38,53.1333,132.9,-24.95,100,70,2.82
535,Pringsewu,ID,2022-01-24 21:58:38,-5.3582,104.9744,73.33,95,100,1.79
536,Kaabong,UG,2022-01-24 21:58:38,3.4836,34.1492,69.17,41,56,5.91
537,Valence,ES,2022-01-24 21:58:39,39.4697,-0.3774,51.85,85,75,4.0
538,Mayumba,GA,2022-01-24 21:58:39,-3.432,10.6554,76.28,89,39,1.63
539,Vicosa,BR,2022-01-24 21:55:51,-20.7539,-42.8819,69.64,89,58,3.83
540,Port Augusta,AU,2022-01-24 21:58:40,-32.5,137.7667,76.71,66,47,3.51
541,Porto Novo,BJ,2022-01-24 21:58:40,6.4965,2.6036,82.22,71,10,5.17
542,Sokoni,TZ,2022-01-24 21:58:40,-6.4333,39.55,82.26,77,99,19.46
543,Ihlow,DE,2022-01-24 21:58:41,51.8833,13.3333,41.31,93,75,3.44
544,Sandpoint,US,2022-01-24 21:57:49,48.2766,-116.5533,35.71,90,75,1.01
545,Pak Phanang,TH,2022-01-24 21:58:41,8.3511,100.202,76.59,82,62,2.01
546,San Vicente,AR,2022-01-24 21:58:41,-26.6167,-54.1333,83.97,51,82,1.14
547,Were Ilu,ET,2022-01-24 21:58:42,10.6,39.4333,49.41,83,49,8.05
548,Datong,CN,2022-01-24 21:58:42,40.0936,113.2914,19.11,87,55,3.65
549,Novikovo,RU,2022-01-24 21:59:42,51.1537,37.8879,2.16,100,90,3.91
550,Havelock,US,2022-01-24 21:59:43,34.8791,-76.9013,51.03,59,3,3.0
551,Tanggu,CN,2022-01-24 21:59:43,39.0211,117.6469,26.56,66,100,4.45
552,Buchanan,LR,2022-01-24 21:59:43,5.8808,-10.0467,78.76,84,12,5.86
553,Kungurtug,RU,2022-01-24 21:59:44,50.5994,97.5228,-11.06,99,100,0.81
554,Qaqortoq,GL,2022-01-24 21:59:44,60.7167,-46.0333,25.36,88,100,3.87
555,Sembe,CG,2022-01-24 21:59:44,1.6481,14.5806,76.28,39,94,0.72
556,Viransehir,TR,2022-01-24 21:59:45,37.2353,39.7631,35.17,100,100,2.44
557,Santa Maria,BR,2022-01-24 21:59:45,-29.6842,-53.8069,94.3,55,20,3.44
558,Olinda,BR,2022-01-24 21:59:45,-8.0089,-34.8553,83.93,65,40,5.75
559,Pisco,PE,2022-01-24 21:59:46,-13.7,-76.2167,77.05,65,0,23.02
560,Cobija,BO,2022-01-24 21:59:46,-11.0267,-68.7692,77.47,92,90,3.13
561,Port Hedland,AU,2022-01-24 21:59:46,-20.3167,118.5667,84.25,84,20,5.75
562,Shetpe,KZ,2022-01-24 21:59:47,44.1667,52.1167,30.4,69,27,16.4
563,Yanam,IN,2022-01-24 21:59:47,16.7333,82.2167,67.62,96,11,3.09
564,Tank,PK,2022-01-24 21:59:47,32.2217,70.3793,51.4,51,0,3.65
565,Manadhoo,MV,2022-01-24 21:59:48,5.7667,73.3833,80.13,61,49,8.86
566,Kendari,ID,2022-01-24 21:59:48,-3.945,122.4989,75.7,90,100,2.8
567,Ouegoa,NC,2022-01-24 21:59:48,-20.35,164.4333,82.42,65,7,3.67
568,Gao,ML,2022-01-24 21:59:49,16.6362,1.637,63.41,16,12,12.71
569,Atambua,ID,2022-01-24 21:59:49,-9.1061,124.8925,74.61,88,65,1.95
570,Shakawe,BW,2022-01-24 21:59:49,-18.3667,21.85,68.47,53,38,4.38
571,Saurimo,AO,2022-01-24 21:59:50,-9.6608,20.3916,65.07,94,99,1.88
572,Inta,RU,2022-01-24 21:59:50,66.0317,60.1659,9.91,86,76,11.48
573,Ende,ID,2022-01-24 21:59:50,-8.8432,121.6623,78.76,88,100,5.03
574,Mareeba,AU,2022-01-24 21:59:50,-17.0,145.4333,75.43,90,64,2.44
575,Port Blair,IN,2022-01-24 21:59:51,11.6667,92.75,71.64,94,40,2.3
576,Iglesias,IT,2022-01-24 21:59:51,39.3114,8.535,41.79,81,0,2.59
